2025-06-10T11:01:39.672178,result_12aa10046f6a4bb1a4154f17e97d99ed.png,1,True,0,0,0,1,0,0,0,0
2025-06-10T11:01:53.503810,result_b4ab18ba8c2a4e4a80805f569301a0b9.png,43,True,7,6,1,4,14,4,2,5
2025-06-10T11:04:33.417539,result_28bf67ba1d85413ba8d42ee687e07da8.png,43,True,7,6,1,4,14,4,2,5
2025-06-10T11:45:59.509463,result_57290c544aa04bcea7799131ecac5408.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T11:46:10.021844,result_c980ad81777547fd80532ff98505ba15.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T12:34:27.856291,result_bea1c60a4fdd41caad0e9f36830d3ac5.png,0,False,0,0,0,0,0,0,0,0
2025-06-10T12:39:21.408711,result_1420a2651e2d4b4d8c93e93fa470e59e.png,41,True,8,2,1,6,3,4,3,14
2025-06-10T13:30:29.836048,result_358c27ed71794981a252adff38836292.png,1,True,0,0,0,1,0,0,0,0
2025-06-10T13:31:53.420210,result_2dcd8eb19cd64240aea0fc985871a574.png,43,True,7,6,1,4,14,4,2,5
2025-06-10T13:46:05.813957,result_9fa8be08ee1346e08414eec78b6bb6e0.png,0,False,0,0,0,0,0,0,0,0
2025-06-10T13:47:18.190725,result_f86c9ccee1354e958c4bf9c179893588.png,0,False,0,0,0,0,0,0,0,0
2025-06-10T13:48:09.276844,result_133c6d31123a4769958d19e4b8e2083e.png,1,True,0,0,0,1,0,0,0,0
2025-06-10T13:50:16.511664,result_b1e33b9bebe5444887e26094710742d9.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T21:43:22.855370,result_a0f682e497bf4202918dd453ed12ddd9.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T21:49:24.400685,result_91236b881d6f4ba88d908cae0ed9c1f6.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T21:58:06.868462,result_7681b960df0b43fe9b54465ac3e64c66.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T22:03:39.059461,result_6bd27c5fae36440a8ecbf23a0604b28a.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T22:18:00.089275,result_68113f381a59458ab9cb882b69391f98.png,1,True,0,0,0,1,0,0,0,0
2025-06-10T22:37:01.011106,result_cbf47bcbf1c544fba585b809e9d93f17.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T22:45:30.209841,result_052dde3877984ba7975d91d288b3e547.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T22:45:48.272064,result_cbec185495874459a5561e870ce1674c.png,41,True,8,2,1,6,3,4,3,14
2025-06-10T23:05:57.906246,result_49c0c069b973496692aeed184e68a8d0.png,41,True,8,2,1,6,3,4,3,14
2025-06-10T23:15:19.023404,result_0ff41e9002ee48c6a9ea6563df4fef44.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T23:16:45.957941,result_9a1f3b2ca0254f448f538e40c6c6a5f0.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T23:20:43.776805,result_464d8b009b5542278752fda58958b11b.png,1,True,0,0,0,1,0,0,0,0
2025-06-10T23:29:12.600354,result_d8367c29cd62406d849baf105607e5d8.png,12,True,2,0,0,0,5,3,0,2
2025-06-10T23:43:17.303949,result_ab40cbe871f44986b51244d9ced109b3.png,1,True,0,0,0,1,0,0,0,0
2025-06-10T23:44:53.024333,result_2e6d031effdc4e08893e37888c96217d.png,43,True,7,6,1,4,14,4,2,5
2025-06-10T23:49:21.305259,result_f61c9a9fb2e24875919b7c2e4ef53043.png,1,True,0,0,0,0,0,0,0,1
2025-06-10T23:54:31.393457,result_6c83140d65294080a5aa6270319e92c9.png,3,True,0,0,0,0,0,1,0,2
2025-06-10T23:57:26.358438,result_7b1bd0d6e8a54da28632421a910e8bdd.png,3,True,0,0,0,0,0,1,0,2
2025-06-11T00:11:15.528247,result_a21fa41363de4101b7c5702f1d668514.png,0,False,0,0,0,0,0,0,0,0
2025-06-11T00:11:54.370030,result_499ae50d17d748ca86c80edc068e4e9b.png,3,True,0,0,0,0,0,1,0,2
2025-06-11T00:12:08.353334,result_d80ffc67687a4212a6f738970d9f79dc.png,0,False,0,0,0,0,0,0,0,0
2025-06-11T00:57:19.510473,result_7717bc93b98f42c8961de38c917189b3.png,12,True,2,0,0,0,5,3,0,2
2025-06-11T02:00:27.720988,result_aa9f3beba0b645ee8bce7ff8181a6d1c.png,1,True,0,0,0,1,0,0,0,0
